SMILES,QED,LogP,Molecular_Weight,TPSA,HBA,HBD,Rotatable_Bonds,Aromatic_Rings,Heavy_Atoms,Rings,Formal_Charge,Lipinski_Violations
O=c1oc(-c2ccccc2)nn1-c1ccc(O)nc1OCC(F)(F)F,0.7751602491812731,2.5342000000000002,353.25600000000003,90.38000000000001,7,1,4,3,25,3,0,0
C.Cc1nc2nc(Oc3cccc(C)c3Cl)[nH]c(=O)n2n1.Cl,0.7725487784670437,2.9330400000000014,344.20200000000006,85.17,6,1,2,3,22,3,0,0
COc1cc2c(cc1OC)C(=O)CC(c1c[nH]c3nc(N)sc13)C2,0.7623233304351502,3.1365000000000007,343.4080000000001,90.23,6,2,3,3,24,4,0,0
COc1c(NC2=c3cccc(O)c3=NC2=O)ccc(F)c1C(=O)O,0.7582683202498175,0.6182000000000001,330.2710000000001,108.21999999999998,5,3,4,2,24,3,0,0
CCCc1c(C)nc2c(c1C(=O)O)CC(C)(C)OC2=O.O.OBr,0.7574792363632342,1.9961200000000008,392.24600000000004,128.22,5,2,3,1,23,2,0,0
COc1ccc(C2=CC(=O)c3ccc(Cl)cc3C2=O)cc1Cl.Cl,0.7570029694390296,4.886400000000003,369.63100000000003,43.370000000000005,3,0,2,2,23,3,0,0
COc1ccccc1NC(=O)CN1Cc2c(ccc3nn[nH]c23)C1=O,0.7524080185389381,1.5609999999999997,337.339,100.20999999999998,5,2,4,3,25,4,0,0
O=C(O)c1ccc(NC(=S)NC(=O)c2cc3c(s2)CCC3)cc1,0.7446446008492272,3.0618000000000016,346.4330000000001,78.43,4,3,3,2,23,3,0,0
Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C(=O)O)c2)cc1N,0.7411892347177954,2.7296199999999997,340.78800000000007,109.49,4,3,4,2,22,2,0,0
Oc1ccc(N2CCN(c3ncnc4sc5c(c34)CCC5)C2)cc1Cl,0.740624747142363,3.823100000000003,372.8810000000002,52.49,6,1,2,3,25,5,0,0
Nc1ncc(-c2nccs2)nc1S(=O)(=O)c1ccc(Cl)cc1Cl,0.7403058582904408,3.321900000000001,387.273,98.82999999999998,7,1,3,3,23,3,0,0
O=C(Nc1nnc(-c2ccccc2C(=O)O)s1)c1ccc(Cl)cn1,0.7397425824076956,3.2040000000000006,360.7820000000001,105.07000000000001,6,2,4,3,24,3,0,0
CNc1cc(-n2nnc(-c3ccc(OC)c(OC)c3)c2C)ccc1OC,0.7322721995497432,3.310220000000002,354.41000000000014,70.43,7,1,6,3,26,3,0,0
COc1ccc(C2=NN(c3ccc(O)c(Cl)c3)CC2)cc1O.N=O,0.7322567779177334,3.7057700000000025,349.7740000000001,106.21000000000001,7,3,3,2,24,3,0,0
COc1ccc(Nc2nnc(-c3cc(C)c(O)c(OC)c3)nn2)cc1,0.7313240540647986,2.7084200000000003,339.355,102.28,8,2,5,3,25,3,0,0
COc1cccc(Cn2nnc3c2N=C(c2ccc(OC)c(O)c2)CS3)c1,0.7292988859367092,3.2757000000000014,382.4450000000001,81.76,8,1,5,3,27,4,0,0
COc1ccc(CN=Nc2nc(N3CCCC3)nc(N3CCCC3)n2)cc1,0.7285403450953244,3.3645000000000023,367.45700000000016,79.10000000000001,8,0,6,2,27,4,0,0
COc1ccc(N2C(=O)C=C(c3ccc4onnc4c3)C2=O)cc1O,0.7274679991484984,1.8938000000000001,337.29100000000005,105.76,7,1,3,3,25,4,0,0
CCCOc1c(OC)cc(NC(=O)c2ccc(C(C)=O)cc2)cc1OC,0.7243243047387585,3.9475000000000033,357.4060000000001,73.86,5,1,8,2,26,2,0,0
Cc1nc2c(c(=O)n(C)c1=O)c1ccc(Cl)c(O)c1n2CCN,0.7236332137258189,0.87452,334.7630000000001,103.14,7,2,2,3,23,3,0,0
O=c1c2ccccc2sn1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7215715749677188,2.8367000000000013,360.4600000000002,59.38,5,0,3,3,24,4,0,0
O=c1c2ccccc2sn1-c1cccc(S(=O)(=O)N2CCCC2)c1,0.7215715749677188,2.8367000000000013,360.4600000000002,59.38,5,0,3,3,24,4,0,0
COc1cc2nc(N)[nH]c(=O)c2cc1OC1CCC1=O.Cl.N=O,0.7130326459716643,1.3775699999999997,342.739,148.22,8,3,3,2,23,3,0,0
Nc1cccc(-n2ccc(=O)c(O)c2)c1Sc1ccc(F)c(F)c1,0.7118073305222041,3.5547000000000013,346.358,68.25,5,2,3,3,24,3,0,0
Cc1nc2nccnc2n1-c1ccc(S(=O)(=O)N2CCCC2)cc1N,0.7109629407310915,1.4906199999999998,358.4270000000002,107.0,7,1,3,3,25,4,0,0
COc1cccc(-c2nc3c(=O)n(C)c(=O)[nH]c3n2C)c1O,0.7105150605012466,0.34149999999999975,302.29,102.14,7,2,2,3,22,3,0,0
Cc1ccc2c(c1)N=C(Nc1nc3cc(C)c(F)cc3s1)[CH]2,0.7033283195807006,4.760330000000002,310.377,37.28,4,1,1,3,22,4,0,0
COc1ccc2nc(SCc3cc(C)c(O)c(OC)c3)nc(=O)n2c1,0.7001818253396583,2.4130199999999995,359.4070000000001,85.94999999999999,8,1,5,3,25,3,0,0
COc1cc2nc(C(=O)O)c(CNc3ccc(C)c(Cl)c3)nc2cc1C,0.6981580008226765,4.218940000000003,371.82400000000007,84.34,5,2,5,3,26,3,0,0
O=C(O)c1ccc2ncc(SCc3cc(Cl)cc(Cl)c3)nn2c1=O,0.6967382713095818,3.386800000000002,382.228,84.56,6,1,4,3,24,3,0,0
CCc1nc2ccccc2n1CC(O)c1ccc(Cl)c(C(=O)O)c1Cl,0.691757437877585,4.337300000000003,379.24300000000005,75.35,4,2,5,3,25,3,0,0
CCOc1ccc(Nc2c(N)nc3cc(OC)c(OC)cc3c2C#N)cc1,0.6846424215446186,3.848180000000002,364.4050000000001,102.42000000000002,7,2,6,3,27,3,0,0
CCOc1ccc(N2C(=O)C(=O)c3ccc(Cl)cc3C2=O)cc1O,0.6827509031145984,2.8140000000000014,345.73800000000006,83.91,5,1,3,2,24,3,0,0
Nc1nc2c(ncn2CCCc2ccc(Cl)c(Cl)c2)n(CCO)c1=O,0.6804516672409898,2.1071000000000004,382.25100000000015,98.96000000000001,7,2,6,3,25,3,0,0
CCOc1c(OC)ccc2oc(=N)c(C(=O)Nc3ccc(F)nc3)nc12,0.6781841343306608,2.5009700000000006,358.329,110.33000000000001,7,2,5,3,26,3,0,0
CCc1ccc2nc(NC(=O)c3ccc(C(F)(F)F)cc3)sc2c1C,0.6724791911486274,5.438220000000003,364.39200000000005,41.99,3,1,3,3,25,3,0,1
Cc1cccc(-n2nnc3c(=O)[nH]cnc32)c1Cl.Cl.Cl.Cl.Cl,0.6723160111897047,3.152820000000001,407.516,76.46000000000001,5,1,1,3,22,3,0,0
COc1cc(/C=C/c2ccc3[nH]c(=O)cc(O)c3c2)ccc1O,0.6491898208526606,3.118300000000001,309.321,82.55000000000001,4,3,3,3,23,3,0,0
COc1ccc(CSc2nc3ccc(OC)c(C#N)c3nc2N)cc1OC,0.6470774365611071,3.4017800000000005,382.44500000000016,103.28,8,1,6,3,27,3,0,0
CCOc1cc2nc(C3=Cc4ccccc4C3)c(C3CC3)nc2cc1OC,0.6428944767867615,5.011200000000004,358.4410000000002,44.24000000000001,4,0,5,3,27,5,0,1
CCCOc1cc(Sc2ccc3c(=O)oc(N)nc3c2Cl)ccc1CC,0.6427056451617318,4.926000000000003,390.89200000000005,78.35,6,1,6,3,26,3,0,0
C.COc1cc(NC(=O)OCc2ccc(Cl)c(Cl)c2)ccc1OCCF,0.6399956559995463,5.735100000000004,404.2650000000001,56.790000000000006,4,1,7,2,26,2,0,1
Cc1cc(OCC(=O)Nc2ccc3nnnn3c2)cc(C)c1OCC=O,0.6371349282588283,1.3363399999999996,355.3540000000002,107.71000000000001,8,1,7,3,26,3,0,0
Cc1cnc(Nc2nc(-c3ccc(C)c(Cl)c3)no2)s1.Cl.Cl.N,0.6299253464170989,5.212540000000002,396.731,98.84,7,2,3,3,23,3,0,1
Oc1ccc(N=Nc2cc(N3CCOCC3)nc(N3CCCC3)n2)cc1O,0.6293231369211718,2.7400000000000015,370.4130000000002,106.67,9,2,4,2,27,4,0,0
C.Cc1cc2nc(Sc3ccc(C)c(Cl)c3)c(C(=O)O)nc2cc1N,0.6281241065786006,4.967740000000004,375.88100000000014,89.1,5,2,3,3,25,3,0,0
COc1ccc(-c2csc(Nc3cc(F)c(F)c(Cl)c3)n2)cc1O,0.6213741642972941,5.199500000000003,368.792,54.379999999999995,5,2,4,3,24,3,0,1
Cc1ccc(Sc2cc(N3CCOCC3)nc(N)n2)cc1Cl.O=CO,0.6167400326493926,2.70922,382.873,101.57000000000001,7,2,3,2,25,3,0,0
CC(C)Oc1ccc(CNc2nc3cccnc3n(C)c2=O)cc1OCCN,0.6134243415367191,2.0653,383.4520000000002,104.28999999999999,8,2,8,3,28,3,0,0
C.Nc1cc(-c2cn3c(=O)cc(-c4ccccc4)oc3n2)ccn1,0.6125077363608199,3.2348000000000017,320.35200000000003,86.42,6,1,2,4,24,4,0,0
CCc1ccccc1-c1cc2nn(-c3ccc(O)s3)c(=O)n2cc1C,0.610814727658632,3.7901200000000017,351.4310000000001,59.53,6,1,3,4,25,4,0,0
Cc1cc2ncn(-c3nc4cc(F)ccc4s3)c2nc1CC(C)(C)O,0.6065175318633641,3.7911200000000034,356.42600000000016,63.83,6,1,3,4,25,4,0,0
COc1ccc(Nc2nc3cc(OC)c(OC)cc3cc2C(=O)O)cc1O,0.6054538509944537,3.4080000000000017,370.3610000000001,110.14000000000001,7,3,6,3,27,3,0,0
COc1c(O)cccc1C=Cc1nc(-c2cc(Cl)cc(Cl)c2)cs1,0.6053477872243906,6.001500000000004,378.2800000000001,42.35,4,1,4,3,24,3,0,1
Cn1ccc(-c2[nH]nnc2C2CCc3c2sc2cnccc2c3=O)c1,0.6036301556699631,2.858200000000001,349.4190000000001,76.46000000000001,6,1,2,4,25,5,0,0
COc1cc2c(-c3ccon3)cc(-c3ccsn3)nc2cc1C(=O)O,0.5967595760622607,3.720100000000002,353.3590000000001,98.34000000000002,7,1,4,4,25,4,0,0
Cc1c(O)c(CN2Cc3ccccc3C2)nc2ncn(Cc3ccncn3)c12,0.5933531805645623,2.7994200000000014,372.43200000000013,79.96,7,1,4,4,28,5,0,0
Nc1c(C(=O)NCc2ccco2)nc(SCc2nccs2)c(Cl)c1Cl,0.5851379040350762,4.242400000000002,415.3270000000001,94.04,7,2,6,3,25,3,0,0
O=c1c(Nc2cccc(O)c2)nc(-c2ccno2)c2ccc(Cl)cn12,0.5850430187149466,3.4521000000000006,354.753,92.66,7,2,3,4,25,4,0,0
COc1cccc(-c2nc(N)n3nc(-c4ccnn4C)nc3n2)c1OC,0.581611359945678,1.1861999999999997,352.3580000000001,118.27,10,1,4,4,26,4,0,0
CCCOc1c(O)cccc1CN=Nc1nc(N2CCOCC2)nc2sccc12,0.5805054326362332,4.306200000000003,413.5030000000002,92.42999999999999,9,1,7,3,29,4,0,0
CCCc1ccc2cc(C(=O)Nc3ccc4nonc4c3)nc(OC)c2c1,0.5773314967193578,3.9844000000000017,362.3890000000001,90.14000000000001,6,1,5,4,27,4,0,0
Cc1ccc(CSc2ccc(C(=O)O)cc2)cc1C(=O)OCC(=O)O,0.5772761268198652,3.2269200000000007,360.3870000000002,100.89999999999999,5,2,7,2,25,2,0,0
COc1ccccc1NC(=O)c1ccc(-n2c(O)ccc2O)c(C)c1O,0.5761000320502935,3.1634200000000017,354.3620000000001,103.95,6,4,4,3,26,3,0,0
Oc1ccccc1CN=Nc1nnc(Nc2cc(O)c3c(c2)OCCO3)s1,0.5718541750445539,3.748000000000002,385.4050000000002,121.45000000000002,10,3,5,3,27,4,0,0
CCc1cc(C)c2c(c1)OC(C)=C(CO)C(=O)O2.O=C(O)O,0.567212392790914,2.34392,310.30199999999996,113.29000000000002,5,3,2,1,22,2,0,0
O=c1[nH]c(SCCc2ccc(Cl)c(Cl)c2)nc2nc[nH]c12,0.5640839433917016,3.2878000000000007,341.22300000000007,74.43,4,2,4,3,21,3,0,0
CCOc1ccc(-n2cc(-c3cn(-c4ccncc4)nn3)cn2)cc1,0.5618365372240279,2.9137000000000004,332.367,70.65,7,0,5,4,25,4,0,0
COc1cccc(CCNC(=O)Cc2ccc3nsnc3c2)c1OCC(N)=O,0.5617462258242721,1.4653999999999998,400.46000000000015,116.43,7,2,9,3,28,3,0,0
Cc1c(Cl)cc(Cl)cc1COc1nc(O)ccc1C=Cc1ccccc1O,0.5614660547724714,5.857420000000006,402.2770000000001,62.58,4,2,5,3,27,3,0,1
Cl.O=c1cc(-c2ccccc2)on1-c1ccc(Cl)c(Cl)c1Cl,0.5547945447455322,5.479500000000002,377.0540000000001,35.14,3,0,2,3,22,3,0,1
Oc1cc(-c2nc3ccccn3n2)ccc1OCc1cc(F)cc(F)c1F,0.548979840897512,4.098200000000001,371.31800000000004,59.650000000000006,5,1,4,4,27,4,0,0
Cc1c(-n2sc3cc(F)ccc3c2=O)ccc(Cl)c1C(F)(F)F,0.5478461733760733,5.171920000000002,361.747,22.0,3,0,1,3,23,3,0,1
O=c1cc(Cc2ccc(O)c(O)c2)cnn1-c1ccc(O)c(O)c1,0.5439132376265267,1.6457,326.30800000000005,115.81,7,4,3,3,24,3,0,0
Oc1ccc(Cc2nc(-c3ccc(F)s3)no2)cc1OCc1cnccn1,0.5426339124715649,3.6026000000000025,384.39200000000017,94.16000000000001,8,1,6,4,27,4,0,0
Cc1coc(Nc2nc(Nc3ccc(C)c(C)c3C)n3cccc3n2)c1,0.5409915700603835,5.043180000000004,347.422,67.39,6,2,4,4,26,4,0,1
CCCOc1cc(Cc2cc(O)c3nc(-c4ccco4)nn3c2)ccc1O,0.5400833055210679,3.7801000000000022,365.38900000000007,93.02,7,2,6,4,27,4,0,0
O=c1sc2ccccc2c(=O)n1CCc1ccc(-n2cnnn2)cc1Cl,0.5379495343555085,2.295,385.836,82.67,8,0,4,4,26,4,0,0
NC(=O)c1ccc(N2CCN(C(=O)c3ccc(Cl)s3)CC2)cc1,0.9251908608515553,2.4628000000000005,349.8430000000001,66.64000000000001,4,1,3,2,23,3,0,0
COc1cccc(CC2NC(c3ccc(N4CCOCC4)cc3)=NO2)c1C,0.8806209923386517,2.6904200000000014,367.4490000000001,55.32000000000001,6,1,5,2,27,4,0,0
COc1ccc(C=C2CN(c3ccc(C)s3)C(=O)NC2=O)cc1,0.8803414326771217,3.2049200000000013,328.39300000000003,58.64,4,1,3,2,23,3,0,0
CCNC(=O)[C@@H](NC(=O)c1ccc(Cl)c(Cl)c1)C(C)C,0.8771574123067073,2.8839000000000015,317.216,58.2,2,2,5,1,20,1,0,0
CN(C(=O)c1ccc(O)c(Cl)c1)c1ccc(OCC(=O)O)cc1,0.8769456292936165,2.7856000000000005,335.74300000000005,87.07000000000001,4,2,5,2,23,2,0,0
COc1ccc(N2C(=O)C(=O)c3ccc(Cl)c(O)c32)cc1OC,0.8739318247918079,2.923800000000001,333.7270000000001,76.07000000000001,5,1,3,2,23,3,0,0
CNc1cc(N2CCOCC2)ccc1NC(=O)c1cnccc1C(C)(C)C,0.8644625446233384,3.5097000000000023,368.4810000000001,66.49000000000001,5,2,4,2,27,3,0,0
Cc1cc(N2CCCC(c3ccc(F)nc3)C2)ccc1S(N)(=O)=O,0.8642309319334209,2.5605199999999995,349.4310000000001,76.29,4,1,3,2,24,3,0,0
Cc1cc(N2C(=O)c3ccc(Cl)cc3C2=O)ccc1CCC(=O)O,0.8624840942393914,3.4662200000000016,343.76600000000013,74.68,3,1,4,2,24,3,0,0
C.Cc1cccc(NC(=O)c2ccc(CN3CCC(O)C3)cc2)c1Cl,0.8624706501655934,4.1034200000000025,360.885,52.57000000000001,3,2,4,2,25,3,0,0
Nc1nc(N2CCCCC2)nc(N2CCCC(c3ccc(O)nc3)C2)n1,0.8604890537717779,1.9286999999999999,355.446,104.29,8,2,3,2,26,4,0,0
CCOc1ccc(N2C(=O)c3ccc(N4CCNCC4)cc3C2=O)cc1,0.8566921308357343,2.2955000000000005,351.4060000000001,61.88,5,1,4,2,26,4,0,0
Cc1ccc(C)c(S(=O)(=O)N2CCN(c3ncccn3)CC2)c1C,0.849285186556379,1.9127600000000002,346.45600000000013,66.4,5,0,3,2,24,3,0,0
O=C1NC(=O)S(=O)/C1=C\c1ccc(OC(F)(F)F)cc1,0.8473846185435522,1.9246000000000003,305.233,72.47,4,1,2,1,20,2,0,0
COc1c(NC(=O)Nc2ccc(C(C)(C)C)cc2)cccc1N(C)C,0.8471288991052681,4.702700000000004,341.4550000000001,53.6,3,2,4,2,25,2,0,0
Cc1cc(C)c(OCC(=O)Nc2ccc(Cl)cn2)c(C)c1Cl.Cl,0.8384470207082501,4.752960000000003,375.68300000000005,51.22,3,1,4,2,23,2,0,0
CCOc1ccc(NC(=O)c2ccc(N3CCOCC3)c(Cl)c2)cc1O,0.8348316687195108,3.533200000000003,376.84000000000015,71.03,5,2,5,2,26,3,0,0
Cc1cccc(Nc2nnnn2C(=O)C2CCC(O)(C3CC3)C2)c1C,0.8305372259104075,2.6149400000000007,341.41500000000013,92.93,7,2,4,2,25,4,0,0
Nc1ccccc1-c1ccc(C(=O)O)cc1S(=O)(=O)N1CCCC1,0.8281204269372937,2.4185000000000008,346.4080000000002,100.7,4,2,4,2,24,3,0,0
CCCOc1cc(N2CCN(c3ccc(N4CCCC4)nc3)CC2)ccc1O,0.8252423459461169,3.502800000000003,382.50800000000015,52.07000000000001,6,1,6,2,28,4,0,0
Cc1ccc(NC2=NC(=O)C(=Cc3ccco3)S2)cc1Cl.Cl.O,0.8087336781115338,3.920920000000003,373.2610000000001,86.1,4,1,2,2,23,3,0,0
CCOc1cccc(C(=O)N2CCN(C(=O)c3cccs3)CC2)c1OC,0.8074896938889777,2.7536000000000014,374.4620000000001,59.08,5,0,5,2,26,3,0,0
O=C(O)CCc1ccccc1S(=O)(=O)Nc1cc(Cl)cc(Cl)c1,0.8055007139223381,3.8114000000000017,374.2450000000001,83.47,3,2,6,2,23,2,0,0
COC(=O)c1c(O)cncc1NC(=O)c1ccc(Cl)c(Cl)c1OC,0.8017685000369733,3.1415000000000015,371.17600000000016,97.75000000000001,6,2,4,2,24,2,0,0
CC(C)(C)c1ccc(CC(=O)Nc2ccc(C(=O)O)cc2)cc1O,0.8010121293840132,3.569100000000002,327.38,86.63000000000001,3,3,4,2,24,2,0,0
COc1ccc(NC(=O)c2ccc(-n3nc(C)cc3C)cc2)cc1,0.7959956490791625,3.750040000000002,321.38000000000005,56.15,4,1,4,3,24,3,0,0
Cc1c(CC(O)CNc2ccc(Cl)c(Cl)c2)ccnc1C(F)(F)F,0.7896457452481769,4.731120000000002,379.209,45.15,3,2,5,2,24,2,0,0
COc1ccc(C2CCN(c3ccc(N4CCOCC4)nc3)CC2)cc1OC,0.7894131252856343,3.3194000000000017,383.4920000000002,47.06,6,0,5,2,28,4,0,0
NCCc1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2)cc1C=O,0.788070226147854,2.0793,340.35100000000006,89.25999999999999,4,2,6,2,23,2,0,0
CCOc1cc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)ccc1OC,0.7877916693307762,2.7177000000000007,364.4230000000001,93.73,5,2,7,2,25,2,0,0
CC(=O)Nc1ccc(Oc2cc(C)c(-c3noc(C)n3)nn2)cc1,0.786220464162439,2.894140000000001,325.328,103.03,7,1,4,3,24,3,0,0
CNc1ccc(NC(=O)c2ccc(OC)c(OC)c2)cc1Cl.Cl.Cl,0.785271898050867,4.494800000000003,393.6979999999999,59.59,4,2,5,2,24,2,0,0
Oc1cccc(N=Nc2ccc(N3CCOCC3)cc2)c1OC1CCC1F,0.7847559579376386,4.523500000000004,371.4120000000001,66.65,6,1,5,2,27,4,0,0
O=C(Nc1cccc(-c2nnc[nH]2)c1)c1ccc(Cl)c(F)c1,0.7763904684743974,3.5165000000000015,316.723,70.67,3,2,3,3,22,3,0,0
COc1cc(OC)cc(C2=NN(Cc3ccc(OC)c(OC)c3)C2)c1,0.7742851699643657,2.940900000000001,342.3950000000001,52.52000000000001,6,0,7,2,25,3,0,0
COc1ccc(NC(=O)c2ccc(O)nc2)cc1OC1CCCC1C=O,0.7725731092875102,2.794500000000001,356.3780000000002,97.75,6,2,6,2,26,3,0,0
CCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OC,0.7721634225541398,2.5584000000000007,302.3740000000001,71.19,3,2,7,2,22,2,0,0
CN(C)c1ccc2[nH]c(=O)n(-c3ccc(C(N)=O)cc3)c2c1,0.767598098695346,1.4836999999999996,296.33,84.12,4,2,3,3,22,3,0,0
CCOC(=O)c1ccccc1NC(=O)c1ccc(CNC2=NCCO2)cc1,0.7663211830369274,2.591400000000001,367.40500000000014,89.02,6,2,6,2,27,3,0,0
CNc1ccc(N2CCOCC2)cc1C(=O)Nc1ccc(C(=O)O)cc1,0.7634349591250101,2.5153999999999996,355.39400000000006,90.9,5,3,5,2,26,3,0,0
COc1ccccc1-c1cc(C)nn1C(=O)c1ccc(Cl)c(C)c1O,0.7625863967226378,4.223040000000004,356.8090000000001,64.35000000000001,5,1,3,3,25,3,0,0
Cc1cc(C)c(C)c(Nc2cc(-c3ccno3)c(C#N)c(N)n2)c1,0.759906153039859,3.859340000000002,319.36800000000005,100.76,6,2,3,3,24,3,0,0
Nc1cn(-c2ccc(S(N)(=O)=O)cc2)c(Sc2ccccc2)n1,0.7538399996351378,2.2531000000000008,346.437,103.99999999999999,6,2,4,3,23,3,0,0
O=C(CSc1ncccc1C(=O)O)Nc1ccc(C(F)(F)F)cc1Cl,0.7484969463437019,4.182800000000001,390.7700000000001,79.29,4,2,5,2,25,2,0,0
Cc1cc(C)c2c(=O)n(CCC(=O)Nc3ccc(C)c(Cl)c3)sc2n1,0.7472482717211052,4.0654600000000025,375.8810000000001,63.99,5,1,4,3,25,3,0,0
C=O.CC(C)CCCn1c2ccccc2n2c(=O)[nH]c(=S)nc12,0.7456537184605413,2.958090000000001,332.42900000000003,72.16,6,1,4,3,23,3,0,0
CCOc1cc(C(=O)Nc2ccc(-n3nc(C)cc3C)cc2)ccc1C,0.7403020447768636,4.448560000000003,349.4340000000001,56.15,4,1,5,3,26,3,0,0
O=CNc1cccc(NC(=O)c2ccc(Cl)c(C(=O)O)c2)c1,0.7385762569749366,2.8588000000000005,318.716,95.50000000000001,3,3,5,2,22,2,0,0
C.CNC(=O)OCC(=O)c1ccc(-n2c(C)nc3cccnc32)o1,0.7378717689115639,2.4967200000000007,330.34400000000005,99.25,7,1,4,3,24,3,0,0
CCCc1ccc(-c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,0.7376611315930435,1.5901999999999998,312.373,61.82,6,0,3,3,23,3,0,0
O=C(O)c1cc(-c2ccnnc2)c(-c2ccnc(OCCF)c2)cn1,0.7362923094335906,2.647100000000001,340.3140000000001,98.09,6,1,6,3,25,3,0,0
COc1ccc(C(=O)Nc2cc(C(=O)O)ccc2C(=O)O)cc1OC,0.7342311877576952,2.3525,345.30700000000013,122.16,5,3,6,2,25,2,0,0
COc1ccc(OC)c(OC)c1NC(=O)c1ccc(-n2cnnc2)cc1,0.7318954958663202,2.5454000000000008,354.36600000000004,87.5,7,1,6,3,26,3,0,0
CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.O=O,0.7313117835181601,2.9169000000000027,299.326,77.84,5,2,0,2,22,4,0,0
CCO[C@H]1C=C(C)C[C@H](NC(C)=O)[C@@H](N)C1C,0.7287812678462853,1.2096,240.34699999999998,64.35,3,2,3,0,17,1,0,0
O=C(Nc1ccccc1)c1noc2c1CCCC2Oc1ccc(F)c(F)c1,0.725366579932195,4.661500000000003,370.355,64.36,4,1,4,3,27,4,0,0
CCOc1ccccc1NC(=O)c1ccc(OCC(=O)O)cc1N1CCCC1,0.7252431066548891,3.401200000000002,384.4320000000002,88.1,5,2,8,2,28,3,0,0
COc1cc2cc(C(=O)O)c(-c3cccc(OC)c3O)nc2cc1OC,0.7241488009006903,3.3314000000000012,355.3460000000001,98.11000000000001,6,2,5,3,26,3,0,0
C.CCCCc1ccc(NC(=O)c2ccc(N3CCOCC3)cc2)cc1Cl,0.7190528657091801,5.407600000000005,388.9390000000002,41.57000000000001,3,1,6,2,27,3,0,1
CN(C)c1ccc2oc(-c3ccc(Cl)c(O)c3)nc2c1NC=O,0.7154109919021169,3.488100000000001,331.759,78.6,5,2,4,3,23,3,0,0
COc1cccc(-c2noc(CC(C)(C)c3ccc(F)nc3)n2)c1O,0.7141464008073387,3.5052000000000025,343.358,81.27000000000001,6,1,5,3,25,3,0,0
C.Cc1cccc(C)c1NC(=O)CSc1nnc(N)c(Cl)c1Cl.Cl,0.7107423905598338,4.771140000000003,409.77000000000004,80.9,5,2,4,2,24,2,0,0
COC(=O)CCOc1c(C(=O)Nc2ccccc2OC)ccc(Cl)c1Cl,0.7082192904283483,4.196200000000003,398.2420000000002,73.86,5,1,7,2,26,2,0,0
Cc1c(C(=O)Cn2c(C(N)=O)cc3ccccc32)ccc(Cl)c1Cl,0.7067414327779291,4.2383200000000025,361.22800000000007,65.09,3,1,4,3,24,3,0,0
COc1c(O)ccc(CCC(=O)N(C)Cc2ccccc2)c1OCC(C)O,0.7065746586952422,2.751600000000002,373.44900000000007,79.23,5,2,9,2,27,2,0,0
CC(C)c1ccccc1NC(=O)c1ccc(CN(C)CC(=O)O)nc1O,0.7039394756567056,2.679300000000001,357.4100000000001,102.76,5,3,7,2,26,2,0,0
NS(=O)(=O)c1ccc(NCc2nc(-c3ccnnc3)cs2)cc1Cl,0.7019881635734644,2.513000000000001,381.87,110.86,7,2,5,3,24,3,0,0
Oc1ccc(OCCNc2cc(N3CCCC3)nc(N3CCOCC3)n2)cc1,0.7015282805173088,2.1098999999999997,385.4680000000002,82.98,8,2,7,2,28,4,0,0
Cc1ccccc1NCC(=O)OCc1ccc(C(=O)O)cc1Cl.Cl.Cl,0.697736985968813,4.345520000000004,406.69300000000004,75.63,4,2,6,2,25,2,0,0
Oc1ccc(N2CCN(Cc3c(F)ccc4ncnn34)CC2)cc1OCCF,0.6976663104878814,2.2445000000000004,389.40600000000023,66.13000000000001,7,1,6,3,28,4,0,0
CCCC(CC)Oc1ccc(C(=O)O)c(OC)c1NC(=O)c1ccco1,0.69460702135484,4.196200000000003,361.39400000000006,98.00000000000001,5,2,9,2,26,2,0,0
CCN1C(=O)/C(=C/c2ccc(-n3ccnc3)c(O)c2)SC1=S,0.6921866873575001,2.7990000000000013,331.422,58.36,6,1,3,2,22,3,0,0
O=C(O)c1cc(-c2cc(Cl)cc(Cl)c2)c2c(Cl)cccn12,0.6906653408213475,5.264700000000002,340.593,41.709999999999994,2,1,2,3,21,3,0,1
CCCOc1ccc(-c2nc3cc(C(=O)O)ccc3n2C)cc1OCC,0.690580341806283,4.126000000000003,354.4060000000001,73.58,5,1,7,3,26,3,0,0
CCOC(=O)C(C)n1c(=O)c(=O)[nH]c2ccc(Cl)c(Cl)c21,0.6899530972977044,2.1207000000000003,331.15500000000003,81.16,5,1,3,2,21,2,0,0
Cc1cccc(-c2nnc(NC(=O)c3ccc(Cl)s3)o2)c1OCCN,0.6813043914119721,3.3497200000000014,378.8410000000002,103.27000000000001,7,2,6,3,25,3,0,0
O=C(O)CCN[C@@H]1C=C(Sc2ccc(O)cc2)C(=O)O1,0.6809530769323845,1.3154,295.3160000000001,95.86,6,3,6,1,20,2,0,0
[NH3+]c1cc2c(=O)cc(-c3ccccc3)oc2[nH]c1=O,0.6797744828449483,1.0217,255.25300000000001,90.71000000000001,3,2,1,3,19,3,1,0
